work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,SE,FT,Research Scientist,110000,US,0,US,M
2024,SE,FT,Research Scientist,74263,US,0,US,M
2024,SE,FT,Machine Learning Engineer,183600,US,100,US,M
2024,SE,FT,Data Engineer,233200,US,0,US,M
2024,SE,FT,Data Engineer,143500,US,0,US,M
2024,MI,FT,Applied Scientist,150267,CA,0,CA,M
2024,MI,FT,Applied Scientist,127200,CA,0,CA,M
2024,MI,FT,Data Manager,63581,GB,0,GB,M
2024,MI,FT,Data Manager,58005,GB,0,GB,M
2024,MI,FT,BI Developer,112000,US,100,US,M
2024,MI,FT,BI Developer,89000,US,100,US,M
2024,MI,FT,Data Analyst,176900,US,0,US,M
2024,MI,FT,Data Analyst,80900,US,0,US,M
2024,SE,FT,Applied Scientist,79000,US,0,US,M
2024,MI,FT,Data Manager,41227,ZA,0,ZA,M
2024,MI,FT,Data Manager,37006,ZA,0,ZA,M
2024,EN,FT,BI Analyst,162819,US,100,US,M
2024,EN,FT,BI Analyst,95776,US,100,US,M
2024,MI,FT,Data Scientist,230000,CA,0,CA,M
2024,MI,FT,Data Scientist,180000,CA,0,CA,M
2024,EX,FT,Analytics Engineer,255000,US,0,US,M
2024,EX,FT,Analytics Engineer,220000,US,0,US,M
2024,MI,FT,Data Scientist,189745,US,0,US,M
2024,SE,FT,Business Intelligence,181000,US,0,US,M
2024,SE,FT,Business Intelligence,128050,US,0,US,M
2024,SE,FT,Data Quality Analyst,147000,US,0,US,M
2024,SE,FT,Data Quality Analyst,125000,US,0,US,M
2024,SE,FT,Data Analyst,108334,US,0,US,M
2024,SE,FT,Data Analyst,59923,US,0,US,M
2024,EX,FT,Business Intelligence,250000,US,0,US,M
2024,EX,FT,Business Intelligence,220000,US,0,US,M
2024,SE,FT,Research Scientist,205500,US,0,US,M
2024,SE,FT,Research Scientist,132500,US,0,US,M
2024,EN,FT,Data Scientist,50000,KE,50,KE,M
2024,EN,FT,AI Engineer,70000,US,0,US,M
2024,EN,FT,AI Engineer,55000,US,0,US,M
2024,SE,FT,Business Intelligence Analyst,179300,US,0,US,M
2024,SE,FT,Business Intelligence Analyst,69230,US,0,US,M
2024,MI,FT,Machine Learning Engineer,91984,US,0,US,M
2024,SE,FT,Research Scientist,223500,US,0,US,M
2024,SE,FT,Research Scientist,94200,US,0,US,M
2024,EN,FT,Data Operations Manager,140000,US,100,US,M
2024,EN,FT,Data Operations Manager,105000,US,100,US,M
2024,SE,FT,Data Architect,113500,US,0,US,M
2024,MI,FT,Research Engineer,157679,US,0,US,M
2024,MI,FT,Research Engineer,91431,US,0,US,M
2024,MI,FT,Data Scientist,165025,US,100,US,M
2024,MI,FT,Data Scientist,143500,US,100,US,M
2024,SE,FT,Machine Learning Scientist,150000,US,100,US,M
2024,SE,FT,Machine Learning Scientist,60000,US,100,US,M
2024,SE,FT,Research Engineer,293000,US,0,US,M
2024,MI,FT,Data Analyst,147896,US,100,US,M
2024,MI,FT,Data Analyst,128606,US,100,US,M
2024,EN,FT,Data Analyst,85420,US,0,US,M
2024,SE,FT,AI Engineer,284360,US,100,US,M
2024,SE,FT,AI Engineer,181990,US,100,US,M
2024,SE,FT,Data Engineer,282500,US,0,US,M
2024,SE,FT,Machine Learning Engineer,236160,US,100,US,M
2024,SE,FT,Machine Learning Engineer,159408,US,100,US,M
2024,MI,FT,Machine Learning Engineer,186000,US,0,US,M
2024,MI,FT,Research Scientist,103000,US,0,US,M
2024,SE,FT,Business Intelligence Analyst,120000,US,0,US,M
2024,SE,FT,Business Intelligence Analyst,90000,US,0,US,M
2024,SE,FT,Business Intelligence Lead,112500,GB,0,GB,M
2024,SE,FT,Business Intelligence Lead,93750,GB,0,GB,M
2024,MI,FT,Data Quality Engineer,241500,US,0,US,M
2024,MI,FT,Data Quality Engineer,132300,US,0,US,M
2024,MI,FT,Business Intelligence Analyst,163000,US,0,US,M
2024,MI,FT,Business Intelligence Analyst,111000,US,0,US,M
2023,MI,CT,Data Engineer,42000,IN,100,US,M
2024,SE,FT,Data Analyst,84857,GB,0,GB,M
2024,SE,FT,Data Analyst,72730,GB,0,GB,M
2024,MI,FT,Business Intelligence Analyst,91000,US,0,US,M
2024,MI,FT,Business Intelligence Analyst,77400,US,0,US,M
2024,EX,FT,Data Integration Engineer,134000,US,0,US,M
2024,EX,FT,Data Integration Engineer,110000,US,0,US,M
2024,SE,FT,Data Engineer,195903,US,100,US,M
2024,SE,FT,Data Engineer,160284,US,100,US,M
2024,SE,FT,Business Intelligence Analyst,94763,US,100,US,M
2024,SE,FT,Business Intelligence Analyst,67750,US,100,US,M
2024,MI,FT,Data Engineer,109000,US,0,US,M
2024,SE,FT,Data Engineer,79000,US,0,US,M
2024,SE,FT,Data Architect,198000,US,100,US,M
2024,SE,FT,Data Architect,94000,US,100,US,M
2024,MI,FT,Research Scientist,345000,US,0,US,M
2024,MI,FT,Data Engineer,168854,US,0,US,M
2024,SE,FT,Data Analyst,132000,US,100,US,M
2024,SE,FT,Data Developer,210000,US,0,US,M
2024,SE,FT,Data Developer,200000,US,0,US,M
2024,EN,FT,Business Intelligence Analyst,95000,US,0,US,M
2024,EN,FT,Business Intelligence Analyst,85000,US,0,US,M
2024,EN,FT,Data Analyst,149500,US,100,US,M
2024,EN,FT,Data Analyst,127075,US,100,US,M
